"Package","Item","Title","Rows","Cols","has_logical","has_binary","has_numeric","has_character","n_logical","n_binary","n_numeric","n_character","CSV","Doc"
"Stat2Data","Hawks","Measurements on Three Hawk Species",908,19,FALSE,TRUE,TRUE,TRUE,0,1,13,6,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Hawks.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Hawks.html'> DOC </a>"
"Stat2Data","HawkTail","Tail Lengths of Hawks",838,2,FALSE,TRUE,TRUE,TRUE,0,1,1,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HawkTail.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HawkTail.html'> DOC </a>"
"Stat2Data","HawkTail2","Tail Lengths of Hawks (Unstacked)",577,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HawkTail2.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HawkTail2.html'> DOC </a>"
"Stat2Data","HearingTest","Correctly Identified Words in a Hearing Test",96,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HearingTest.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HearingTest.html'> DOC </a>"
"Stat2Data","HeatingOil","Heating Oil Consumption",408,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HeatingOil.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HeatingOil.html'> DOC </a>"
"Stat2Data","HighPeaks","Characteristics of Adirondack Hiking Trails",46,6,FALSE,FALSE,TRUE,TRUE,0,0,5,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HighPeaks.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HighPeaks.html'> DOC </a>"
"Stat2Data","Hoops","Grinnell College Basketball Games",147,22,FALSE,TRUE,TRUE,TRUE,0,4,21,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Hoops.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Hoops.html'> DOC </a>"
"Stat2Data","HorsePrices","Prices of Horses",50,5,FALSE,TRUE,TRUE,TRUE,0,1,4,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HorsePrices.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HorsePrices.html'> DOC </a>"
"Stat2Data","Houses","House Prices, Sizes, and Lot Areas",20,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Houses.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Houses.html'> DOC </a>"
"Stat2Data","HousesNY","House Prices in Rural NY",53,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/HousesNY.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/HousesNY.html'> DOC </a>"
"Stat2Data","ICU","Intensive Care Unit Patients",200,9,FALSE,TRUE,TRUE,TRUE,0,4,9,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ICU.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ICU.html'> DOC </a>"
"Stat2Data","InfantMortality2010","Infant Mortality Rates",10,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/InfantMortality2010.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/InfantMortality2010.html'> DOC </a>"
"Stat2Data","Inflation","Monthly Consumer Price Index (2009-2016)",96,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Inflation.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Inflation.html'> DOC </a>"
"Stat2Data","InsuranceVote","Congressional Votes on a Health Insurance Bill",435,9,FALSE,TRUE,TRUE,TRUE,0,5,7,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/InsuranceVote.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/InsuranceVote.html'> DOC </a>"
"Stat2Data","IQGuessing","Guess IQ from a Photo?",40,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/IQGuessing.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/IQGuessing.html'> DOC </a>"
"Stat2Data","Jurors","Reporting Rates for Jurors",52,4,FALSE,TRUE,TRUE,TRUE,0,2,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Jurors.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Jurors.html'> DOC </a>"
"Stat2Data","Kershaw","Kershaw Pitch Data",3402,24,FALSE,TRUE,TRUE,TRUE,0,4,13,11,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Kershaw.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Kershaw.html'> DOC </a>"
"Stat2Data","KeyWestWater","Key West Water Temperatures",6572,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/KeyWestWater.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/KeyWestWater.html'> DOC </a>"
"Stat2Data","Kids198","Body Measurements of Children",198,5,FALSE,TRUE,TRUE,TRUE,0,2,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Kids198.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Kids198.html'> DOC </a>"
"Stat2Data","Leafhoppers","Leafhopper Diet and Longevity",8,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Leafhoppers.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Leafhoppers.html'> DOC </a>"
"Stat2Data","LeafWidth","Leaf Measurements",252,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LeafWidth.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LeafWidth.html'> DOC </a>"
"Stat2Data","Leukemia","Responses to Treatment for Leukemia",51,9,FALSE,TRUE,TRUE,TRUE,0,2,9,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Leukemia.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Leukemia.html'> DOC </a>"
"Stat2Data","LeveeFailures","Levee Failures along the Mississippi River",82,14,FALSE,TRUE,TRUE,TRUE,0,4,14,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LeveeFailures.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LeveeFailures.html'> DOC </a>"
"Stat2Data","LewyBody2Groups","Lewy Bodies and Dimentia",39,3,FALSE,TRUE,TRUE,TRUE,0,1,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LewyBody2Groups.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LewyBody2Groups.html'> DOC </a>"
"Stat2Data","LewyDLBad","Lewy Bodies and Dimentia with Alzheimer's",20,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LewyDLBad.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LewyDLBad.html'> DOC </a>"
"Stat2Data","LongJumpOlympics","Olympic Men's Long Jump Gold Medal Distance (1900 - 2008)",26,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LongJumpOlympics.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LongJumpOlympics.html'> DOC </a>"
"Stat2Data","LongJumpOlympics2016","Olympic Men's Long Jump Gold Medal Distance (1900 - 2016)",28,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LongJumpOlympics2016.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LongJumpOlympics2016.html'> DOC </a>"
"Stat2Data","LosingSleep","Sleep Hours for Teenagers",446,3,FALSE,TRUE,TRUE,TRUE,0,1,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LosingSleep.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LosingSleep.html'> DOC </a>"
"Stat2Data","LostLetter","Return Rates for ""Lost"" Letters",140,8,FALSE,TRUE,TRUE,TRUE,0,7,6,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/LostLetter.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/LostLetter.html'> DOC </a>"
"Stat2Data","Marathon","Daily Training for a Marathon Runner",1127,9,FALSE,TRUE,TRUE,TRUE,0,2,5,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Marathon.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Marathon.html'> DOC </a>"
"Stat2Data","Markets","Daily Change in Dow Jones and Nikkei Stock Market Indices",56,5,FALSE,TRUE,TRUE,TRUE,0,1,4,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Markets.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Markets.html'> DOC </a>"
"Stat2Data","MathEnrollment","Enrollments in Math Courses",11,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MathEnrollment.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MathEnrollment.html'> DOC </a>"
"Stat2Data","MathPlacement","Math Placement Exam Results",2696,16,FALSE,TRUE,TRUE,TRUE,0,5,14,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MathPlacement.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MathPlacement.html'> DOC </a>"
"Stat2Data","MedGPA","GPA and Medical School Admission",55,11,FALSE,TRUE,TRUE,TRUE,0,3,9,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MedGPA.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MedGPA.html'> DOC </a>"
"Stat2Data","Meniscus","Meniscus Repair Methods",18,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Meniscus.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Meniscus.html'> DOC </a>"
"Stat2Data","MentalHealth","Mental Health Admissions",36,3,FALSE,FALSE,TRUE,TRUE,0,0,1,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MentalHealth.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MentalHealth.html'> DOC </a>"
"Stat2Data","MetabolicRate","Metabolic Rate of Caterpillars",305,7,FALSE,FALSE,TRUE,TRUE,0,0,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MetabolicRate.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MetabolicRate.html'> DOC </a>"
"Stat2Data","MetroCommutes","Commute Times",2000,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MetroCommutes.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MetroCommutes.html'> DOC </a>"
"Stat2Data","MetroHealth83","Health Services in Metropolitan Areas",83,16,FALSE,FALSE,TRUE,TRUE,0,0,15,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MetroHealth83.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MetroHealth83.html'> DOC </a>"
"Stat2Data","Migraines","Migraines and TMS",2,4,FALSE,TRUE,TRUE,TRUE,0,3,3,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Migraines.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Migraines.html'> DOC </a>"
"Stat2Data","Milgram","Ethics and a Milgram Experiment",37,2,FALSE,FALSE,TRUE,TRUE,0,0,1,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Milgram.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Milgram.html'> DOC </a>"
"Stat2Data","MLB2007Standings","Standings and Team Statistics from the 2007 Baseball Season",30,21,FALSE,TRUE,TRUE,TRUE,0,1,19,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MLB2007Standings.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MLB2007Standings.html'> DOC </a>"
"Stat2Data","MLBStandings2016","MLB Standings in 2016",30,21,FALSE,TRUE,TRUE,TRUE,0,1,19,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MLBStandings2016.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MLBStandings2016.html'> DOC </a>"
"Stat2Data","MothEggs","Moth Eggs",39,2,FALSE,FALSE,TRUE,TRUE,0,0,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MothEggs.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MothEggs.html'> DOC </a>"
"Stat2Data","MouseBrain","Effects of Serotonin in Mice",48,3,FALSE,TRUE,TRUE,TRUE,0,1,1,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MouseBrain.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MouseBrain.html'> DOC </a>"
"Stat2Data","MusicTime","Estimating Time with Different Music Playing",60,6,FALSE,TRUE,TRUE,TRUE,0,2,2,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/MusicTime.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/MusicTime.html'> DOC </a>"
"Stat2Data","NCbirths","North Carolina Birth Records",1450,15,FALSE,TRUE,TRUE,TRUE,0,5,13,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/NCbirths.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/NCbirths.html'> DOC </a>"
"Stat2Data","NFL2007Standings","NFL Standings for 2007 Regular Season",32,10,FALSE,TRUE,TRUE,TRUE,0,1,7,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/NFL2007Standings.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/NFL2007Standings.html'> DOC </a>"
"Stat2Data","NFLStandings2016","NFL Standings for 2016 Regular Season",32,11,FALSE,TRUE,TRUE,TRUE,0,1,10,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/NFLStandings2016.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/NFLStandings2016.html'> DOC </a>"
"Stat2Data","Nursing","Nursing Homes",52,7,FALSE,TRUE,TRUE,TRUE,0,1,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Nursing.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Nursing.html'> DOC </a>"
"Stat2Data","OilDeapsorbtion","Effect of Ultrasound on Oil Deapsorbtion",40,4,FALSE,TRUE,TRUE,TRUE,0,3,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/OilDeapsorbtion.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/OilDeapsorbtion.html'> DOC </a>"
"Stat2Data","Olives","Fenthion in Olive Oil",18,7,FALSE,TRUE,TRUE,TRUE,0,1,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Olives.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Olives.html'> DOC </a>"
"Stat2Data","Orings","Space Shuttle O-Rings",24,2,FALSE,TRUE,TRUE,TRUE,0,1,1,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Orings.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Orings.html'> DOC </a>"
"Stat2Data","Overdrawn","Overdrawn Checking Account?",450,4,FALSE,TRUE,TRUE,TRUE,0,2,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Overdrawn.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Overdrawn.html'> DOC </a>"
"Stat2Data","Oysters","Size of Oysters",30,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Oysters.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Oysters.html'> DOC </a>"
"Stat2Data","PalmBeach","Palm Beach Butterfly Ballot",67,3,FALSE,FALSE,TRUE,TRUE,0,0,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PalmBeach.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PalmBeach.html'> DOC </a>"
"Stat2Data","PeaceBridge2003","Monthly Peace Bridge Traffic ( 2003-2015)",156,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PeaceBridge2003.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PeaceBridge2003.html'> DOC </a>"
"Stat2Data","PeaceBridge2012","Monthly Peace Bridge Traffic ( 2012-2015)",48,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PeaceBridge2012.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PeaceBridge2012.html'> DOC </a>"
"Stat2Data","Pedometer","Pedometer Walking Data",68,8,FALSE,TRUE,TRUE,TRUE,0,1,5,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Pedometer.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Pedometer.html'> DOC </a>"
"Stat2Data","Perch","Perch Sizes",56,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Perch.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Perch.html'> DOC </a>"
"Stat2Data","PigFeed","Additives in Pig Feed",12,3,FALSE,TRUE,TRUE,TRUE,0,2,1,2,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PigFeed.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PigFeed.html'> DOC </a>"
"Stat2Data","Pines","Measurements of Pine Tree Seedlings",1000,15,FALSE,TRUE,TRUE,TRUE,0,4,15,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Pines.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Pines.html'> DOC </a>"
"Stat2Data","PKU","Dopamine levels with PKU in diets",20,4,FALSE,TRUE,TRUE,TRUE,0,2,1,3,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PKU.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PKU.html'> DOC </a>"
"Stat2Data","Political","Political Behavior of College Students",59,9,FALSE,TRUE,TRUE,TRUE,0,3,9,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Political.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Political.html'> DOC </a>"
"Stat2Data","Pollster08","2008 U.S. Presidential Election Polls",102,11,FALSE,TRUE,TRUE,TRUE,0,2,7,4,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Pollster08.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Pollster08.html'> DOC </a>"
"Stat2Data","Popcorn","Popcorn Popping Success",12,3,FALSE,TRUE,TRUE,TRUE,0,1,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Popcorn.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Popcorn.html'> DOC </a>"
"Stat2Data","PorscheJaguar","Porsche and Jaguar Prices",60,5,FALSE,TRUE,TRUE,TRUE,0,2,4,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PorscheJaguar.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PorscheJaguar.html'> DOC </a>"
"Stat2Data","PorschePrice","Porsche Prices",30,3,FALSE,FALSE,TRUE,TRUE,0,0,3,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/PorschePrice.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/PorschePrice.html'> DOC </a>"
"Stat2Data","Pulse","Pulse Rates and Exercise",232,7,FALSE,TRUE,TRUE,TRUE,0,2,7,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Pulse.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Pulse.html'> DOC </a>"
"Stat2Data","Putts1","Putting Success by Length (Long Form)",587,2,FALSE,TRUE,TRUE,TRUE,0,1,2,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Putts1.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Putts1.html'> DOC </a>"
"Stat2Data","Putts2","Putting Success by Length (Short Form)",5,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Putts2.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Putts2.html'> DOC </a>"
"Stat2Data","Putts3","Hypothetical Putting Data (Short Form)",5,4,FALSE,FALSE,TRUE,TRUE,0,0,4,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Putts3.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Putts3.html'> DOC </a>"
"Stat2Data","RacialAnimus","Racial Animus and City Demgraphics",196,7,FALSE,FALSE,TRUE,TRUE,0,0,6,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/RacialAnimus.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/RacialAnimus.html'> DOC </a>"
"Stat2Data","RadioactiveTwins","Comparing Twins Ability to Clear Radioactive Particles",30,3,FALSE,TRUE,TRUE,TRUE,0,1,2,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/RadioactiveTwins.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/RadioactiveTwins.html'> DOC </a>"
"Stat2Data","RailsTrails","Homes in Northampton MA Near Rail Trails",104,30,FALSE,TRUE,TRUE,TRUE,0,6,24,6,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/RailsTrails.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/RailsTrails.html'> DOC </a>"
"Stat2Data","Rectangles","Measurements of Rectangles",9,5,FALSE,FALSE,TRUE,TRUE,0,0,5,0,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/Rectangles.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/Rectangles.html'> DOC </a>"
"Stat2Data","ReligionGDP","Religion and GDP for Countries",44,9,FALSE,TRUE,TRUE,TRUE,0,6,8,1,"<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Stat2Data/ReligionGDP.csv'> CSV </a>","<a href='https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Stat2Data/ReligionGDP.html'> DOC </a>"
